Date,AAPL,AMD,AMZN,CVS,EBAY,FCEL,GOOGL,IYW,MAR,MSFT,NEE,NFLX,NVDA,SCWO,TSLA,XOM
2017-09-29,35.964359283447266,12.75,48.067501068115234,62.59462356567383,34.22796630859375,630.0,48.320899963378906,35.875335693359375,102.89208984375,68.16798400878906,29.839954376220703,18.135000228881836,4.4166646003723145,0.12999999523162842,22.739999771118164,56.3342399597168
2017-10-02,35.89201736450195,12.710000038146973,47.95949935913086,62.17124557495117,34.46826171875,662.4000244140625,48.0107536315918,35.92081832885742,103.1440658569336,68.2778091430664,29.87864112854004,17.701000213623047,4.422346591949463,0.14000000059604645,22.768667221069336,56.093727111816406
2017-10-03,36.048370361328125,13.420000076293945,47.85499954223633,62.279029846191406,34.45045471191406,680.4000244140625,48.2395133972168,36.01652908325195,102.08956146240234,67.95752716064453,29.90919303894043,17.91900062561035,4.43148946762085,0.12999999523162842,23.209333419799805,56.183109283447266
2017-10-04,35.81501388549805,13.3100004196167,48.272499084472656,61.63243103027344,34.40595626831055,799.2000122070312,47.97650909423828,35.9638786315918,101.54830932617188,68.35099029541016,30.251264572143555,18.44499969482422,4.468547344207764,0.12999999523162842,23.667333602905273,56.20369338989258
2017-10-05,36.260711669921875,13.34000015258789,49.04249954223633,62.27133560180664,34.699649810791016,813.5999755859375,48.89010238647461,36.32521438598633,103.83457946777344,69.52239990234375,30.086326599121094,19.43899917602539,4.46607780456543,0.11999999731779099,23.68866729736328,56.36174011230469
2017-10-06,36.239707946777344,13.229999542236328,49.479000091552734,59.20780563354492,34.53946304321289,813.5999755859375,49.3094367980957,36.44009017944336,104.2918472290039,69.54983520507812,30.02727699279785,19.802000045776367,4.479169845581055,0.15000000596046448,23.79199981689453,56.148712158203125
2017-10-09,36.365726470947266,13.470000267028809,49.54949951171875,57.191104888916016,34.699649810791016,770.4000244140625,49.243431091308594,36.53580093383789,105.22502136230469,69.8152084350586,30.114835739135742,19.687000274658203,4.580216884613037,0.12999999523162842,22.862667083740234,56.36861801147461
2017-10-10,36.37972640991211,13.699999809265137,49.36000061035156,57.506683349609375,34.56615447998047,748.7999877929688,49.019622802734375,36.53819274902344,106.45682525634766,69.8152084350586,30.344924926757812,19.507999420166016,4.66767692565918,0.12999999523162842,23.70599937438965,56.52665710449219
2017-10-11,36.53141403198242,13.880000114440918,49.75,56.883209228515625,34.094482421875,777.5999755859375,49.90542984008789,36.68895721435547,106.50346374511719,69.93416595458984,30.515958786010742,19.4950008392334,4.717334747314453,0.12999999523162842,23.639999389648438,56.760276794433594
2017-10-12,36.40305709838867,14.199999809265137,50.04650115966797,56.79084014892578,33.89868927001953,781.2000122070312,49.90542984008789,36.69853210449219,106.81141662597656,70.57476806640625,30.68497085571289,19.586000442504883,4.719558238983154,0.12999999523162842,23.711999893188477,56.643489837646484
